entity_id,name,type,display_id
"193018","Eye of Dominion","10","8365"
"193019","The Violet Hold","0","8103"
"193020","Lever","5","6899"
"193024","Battlescar Signal Fire","10","1967"
"193025","Metal Stake","10","8380"
"193027","War Horn Base","5","7975"
"193028","War Horn of Jotunheim","10","7352"
"193029","","5","8382"
"193030","Crusade Mailbox","19","7610"
"193038","Eternal Embers","3","3711"
"193043","Mailbox","19","5971"
"193044","Mailbox","19","5971"
"193045","Mailbox","19","5971"
"193046","Rusty Armor","3","7624"
"193047","Splintered Dragon Bone","3","6327"
"193048","Medicinal Rose","3","8384"
"193049","","5","7933"
"193050","","5","7933"
"193051","Nerubian Scourge Egg","10","7803"
"193052","Portal to Orgrimmar","22","4395"
"193053","Portal to Stormwind","22","4396"
"193055","Gigantic Feast","22","8333"
"193056","Small Feast","22","8333"
"193057","Ahn'kahet Brazier","8","7842"
"193058","Eye of Dominion","2","8365"
"193059","Vrykul Weapons","3","8388"
"193060","Grasping Arm","10","8389"
"193061","Refreshment Table","22","7537"
"193062","Refreshment Portal","18","7620"
"193070","Nexus Raid Platform","33","8387"
"193071","Mailbox","19","8110"
"193080","Chair","7","8204"
"193081","Chair","7","8204"
"193082","Chair","7","8204"
"193083","Chair","7","8204"
"193084","Chair","7","8204"
"193085","Chair","7","8204"
"193086","Guild Vault","34","8113"
"193087","Guild Vault","34","8113"
"193088","Guild Vault","34","8113"
"193089","Guild Vault","34","8113"
"193090","Sanctum of Reanimation Slab","8","5932"
"193091","Spool of Thread","3","1747"
"193092","The Doctor's Cleaver","3","8392"
"193093","Ancient Nerubian Device","0","8393"
"193094","Ancient Nerubian Device","0","8393"
"193096","","5","6448"
"193097","","5","6448"
"193098","","5","6448"
"193099","","5","6448"
"193100","","5","6448"
"193101","","5","6448"
"193102","","5","6448"
"193103","","5","6448"
"193104","","5","6448"
"193105","","5","8395"
"193106","","5","8395"
"193107","","5","8396"
"193108","","5","8396"
"193109","","5","8396"
"193110","","5","6449"
"193111","","5","6449"
"193112","","5","6449"
"193113","","5","6449"
"193114","","5","6449"
"193115","","5","6449"
"193116","","5","6449"
"193117","","5","8395"
"193118","","5","8395"
"193119","","5","8396"
"193120","","5","8396"
"193121","","5","8396"
"193122","","5","6449"
"193123","","5","6449"
"193124","","5","8360"
"193125","Anvil","8","166"
"193126","Forge","8","233"
"193127","","5","8397"
"193128","","5","6608"
"193129","","5","8396"
"193130","","5","8398"
"193131","","5","6608"
"193132","","5","163"
"193133","","5","220"
"193134","","5","7142"
"193135","","5","7141"
"193136","","5","8396"
"193137","","5","7140"
"193138","","5","8399"
"193139","","5","8397"
"193140","","5","1988"
"193141","","5","1988"
"193142","","5","458"
"193143","","5","6037"
"193144","","5","6037"
"193145","","5","7757"
"193146","","5","6153"
"193147","","5","8400"
"193148","","5","8401"
"193149","","5","8402"
"193150","","5","8403"
"193151","","5","317"
"193152","","5","6681"
"193153","","5","8404"
"193154","","5","8404"
"193155","","5","232"
"193156","","5","232"
"193157","","5","7048"
"193158","","5","395"
"193159","","5","232"
"193160","","5","8405"
"193161","","5","8406"
"193162","","5","8407"
"193163","","5","8408"
"193164","","5","8361"
"193165","","5","8408"
"193166","Meeting Stone","23","5492"
"193167","Bunkbed","5","463"
"193168","Soul Portal","18","7358"
"193169","Soulwell","22","7359"
"193170","Soulwell","22","7359"
"193171","Soulwell","22","7359"
"193172","Stove","8","679"
"193173","Bench","7","8248"
"193174","Bench","7","8248"
"193175","Bench","7","8248"
"193176","Bench","7","8248"
"193177","Bench","7","8248"
"193178","Bench","7","8248"
"193179","Bench","7","8248"
"193180","Bench","7","8248"
"193184","The Coffin Carrier","11","8410"
"193185","The Frostbreaker","11","8409"
"193186","Doodad_Alliance_Boat_Gate_BG01","0","8411"
"193187","Doodad_Horde_Boat_Gate_BG01","0","8412"
"193188","Doodad_GunDrak_Trapdoor_01","35","8413"
"193189","Chair","7","92"
"193190","Stove","8","679"
"193191","","5","8414"
"193192","","5","7937"
"193193","","5","8415"
"193194","Conspicuous Crate Green Trap","6","3993"
"193195","Pulsing Crystal","2","6395"
"193196","Fordragon's Shield","3","8416"
"193197","Saurfang's Battle Armor","3","8501"
"193198","Shoulder [PH]","5","8418"
"193199","Pile of Bones","3","6998"
"193200","Abandoned Helm","3","7740"
"193201","Abandoned Armor","3","8419"
"193202","Azure Focus","10","2770"
"193203","Small Fleshwerks Fire","5","4251"
"193204","Large Fleshwerks Fire","5","4452"
"193205","Bench","7","8096"
"193206","Portal to Orgrimmar","22","4395"
"193207","Portal to Stormwind","22","4396"
"193208","Doodad_DT_bigDoor01","0","7846"
"193209","Doodad_DT_bigDoor02","0","7846"
"193214","Uncut Azure Focus","10","8420"
"193215","Orc Tent","5","8184"
"193216","Orc Tent","5","8397"
"193217","Orc Tent","5","8421"
"193218","Orc Tent","5","8422"
"193219","Orc Tent","5","8423"
"193220","","5","8424"
"193221","","5","8425"
"193222","","5","7814"
"193223","","5","8424"
"193224","","5","8426"
"193225","","5","8424"
"193226","","5","7814"
"193227","","5","8427"
"193228","","5","8424"
"193229","","5","7814"
"193230","","5","8428"
"193231","","5","8428"
"193232","","5","8424"
"193233","","5","8424"
"193234","","5","8424"
"193235","","5","8426"
"193236","","5","8426"
"193237","","5","8424"
"193238","","5","7814"
"193239","","5","8424"
"193240","","5","8424"
"193241","","5","8425"
"193242","","5","8427"
"193243","","5","7814"
"193244","","5","7814"
"193245","","5","8425"
"193246","","5","7814"
"193247","","5","8424"
"193248","","5","7814"
"193249","","5","8424"
"193250","","5","8425"
"193251","","5","8424"
"193252","","5","8424"
"193253","","5","8424"
"193254","","5","8425"
"193255","","5","8427"
"193256","","5","8427"
"193257","","5","8428"
"193258","","5","8428"
"193259","","5","8424"
"193260","","5","8424"
"193261","","5","8424"
"193262","","5","8426"
"193263","","5","8424"
"193264","","5","8424"
"193265","","5","8424"
"193266","","5","8424"
"193267","","5","8424"
"193268","","5","8426"
"193269","","5","8426"
"193270","","5","8426"
"193271","","5","8424"
"193272","","5","8426"
"193273","","5","8424"
"193274","","5","8424"
"193275","","5","7814"
"193276","","5","8424"
"193277","","5","7814"
"193278","","5","8425"
"193279","","5","8424"
"193280","","5","8426"
"193281","","5","8425"
"193282","","5","8424"
"193283","","5","8424"
"193284","","5","8424"
"193285","","5","8425"
"193286","","5","8428"
"193287","","5","8424"
"193288","","5","8424"
"193289","","5","8426"
"193290","","5","7814"
"193291","","5","8425"
"193292","","5","7814"
"193293","","5","8424"
"193294","","5","8424"
"193295","","5","8428"
"193296","","5","8424"
"193297","","5","8426"
"193298","","5","8424"
"193299","","5","8424"
"193300","","5","8426"
"193301","","5","8424"
"193302","","5","7814"
"193303","","5","8425"
"193304","","5","7814"
"193305","","5","8424"
"193306","","5","7814"
"193307","","5","8425"
"193308","","5","8424"
"193309","","5","8427"
"193310","","5","7814"
"193311","","5","8427"
"193312","","5","8424"
"193313","","5","8425"
"193314","","5","7814"
"193315","","5","8426"
"193316","","5","8424"
"193317","","5","7814"
"193318","","5","8425"
"193319","","5","7814"
"193320","","5","8424"
"193321","","5","8424"
"193322","","5","8424"
"193323","","5","8425"
"193324","","5","8424"
"193325","","5","8425"
"193326","","5","8427"
"193327","","5","7814"
"193328","","5","8424"
"193329","","5","8424"
"193330","","5","8424"
"193331","","5","7814"
"193332","","5","7814"
"193333","","5","8425"
"193334","","5","8424"
"193335","","5","8424"
"193336","","5","8424"
"193337","","5","8425"
"193338","","5","8424"
"193339","","5","8425"
"193340","","5","8427"
"193341","","5","8424"
"193342","","5","8426"
"193343","","5","8425"
"193344","","5","8424"
"193345","","5","8427"
"193346","","5","7814"
"193347","","5","8426"
"193348","","5","8424"
"193349","","5","8425"
"193350","","5","8427"
"193351","","5","8424"
"193352","","5","7814"
"193353","","5","7814"
"193354","","5","8425"
"193355","","5","8427"
"193356","","5","8427"
"193357","","5","7814"
"193358","","5","8424"
"193359","","5","8424"
"193360","","5","7814"
"193361","","5","8424"
"193362","","5","8425"
"193363","","5","7814"
"193364","","5","8424"
"193365","","5","8427"
"193366","","5","8427"
"193367","","5","8427"
"193368","","5","8427"
"193369","","5","8426"
"193370","","5","8426"
"193371","","5","7837"
"193372","","5","7837"
"193373","","5","7837"
"193374","","5","7837"
"193375","","5","7837"
"193376","","5","7837"
"193377","","5","7837"
"193378","","5","7837"
"193379","","5","7837"
"193380","","5","7837"
"193381","","5","8429"
"193382","","5","8430"
"193383","","5","8431"
"193384","","5","8432"
"193385","","5","8433"
"193386","","5","8434"
"193387","Dalaran Fountain Spell Focus","8","327"
"193388","","5","8427"
"193389","","5","8435"
"193390","","5","7325"
"193391","","5","8436"
"193392","","5","7892"
"193393","","5","7892"
"193394","","5","7894"
"193395","","5","7892"
"193396","","5","8435"
"193397","","5","8437"
"193398","","5","8437"
"193399","","5","8438"
"193400","Saronite Bomb Stack","2","8181"
"193401","Bomb Stack Inactive","5","8181"
"193402","Rusted Prisoner's Footlocker","3","5744"
"193403","Weeping Quarry Document","3","163"
"193404","Weeping Quarry Ledger","3","164"
"193405","Weeping Quarry Map","3","222"
"193406","Weeping Quarry Schedule","3","6817"
"193407","Undercity - Forsaken - Chemistry Set 05","5","8442"
"193408","Undercity - Forsaken - Chemistry Set 06","5","8443"
"193409","Blight Wagon [Wrath Gate Both]","5","8444"
"193410","Broken Plague Barrel [Wrath Gate Both]","5","8445"
"193411","Undercity - Forsaken - Fire Large","5","398"
"193412","Broken Plague Barrel (2) [Wrath Gate Both]","5","8446"
"193413","Undercity - Forsaken - Fire Small","5","397"
"193414","Plague Barrel [Wrath Gate Both]","5","7470"
"193415","Spike [Wrath Gate Both]","5","7266"
"193416","Spike (2) [Wrath Gate Both]","5","7121"
"193417","Sewer Healing Potion","3","8447"
"193418","Sewer Mana Potion","3","8448"
"193419","Sewer Noggenfogger Elixir","3","8449"
"193420","Huge Plague Barrel [Wrath Gate Both]","5","7470"
"193422","Chair","7","8204"
"193423","Chair","7","8204"
"193424","Eye of Dominion","2","8365"
"193425","Portal to Undercity","22","4398"
"193426","Four Horsemen Chest","3","1387"
"193427","Portal to Orgrimmar","5","4395"
"193428","","5","625"
"193429","","5","8450"
"193430","","5","625"
"193431","","5","8450"
"193432","","5","625"
"193433","","5","8450"
"193434","","5","625"
"193435","","5","8450"
"193436","","5","625"
"193437","","5","8450"
"193438","","5","625"
"193439","","5","8450"
"193440","","5","8451"
"193441","","5","8451"
"193442","","5","8451"
"193443","","5","8451"
"193444","","5","8451"
"193445","","5","8451"
"193446","","5","8451"
"193447","","5","8451"
"193448","","5","8155"
"193449","","5","8155"
"193450","","5","8155"
"193451","","5","8155"
"193452","","5","4852"
"193453","","5","8202"
"193454","","5","4452"
"193455","","5","4251"
"193456","","5","4452"
"193466","","5","7211"
"193467","","5","8001"
"193468","","5","8457"
"193469","","5","8458"
"193470","","5","4174"
"193471","","33","8459"
"193472","","5","8450"
"193473","","5","6394"
"193474","","5","8450"
"193475","","5","6394"
"193476","","5","7829"
"193477","","5","8002"
"193478","","5","8002"
"193479","","5","8001"
"193480","","5","8458"
"193481","","5","7829"
"193482","","5","8460"
"193483","","5","6736"
"193484","","5","8461"
"193485","","5","4174"
"193486","","5","8400"
"193487","","5","8462"
"193488","","5","8463"
"193489","","5","6394"
"193490","","5","669"
"193491","","5","669"
"193492","","5","669"
"193493","","5","669"
"193494","","5","669"
"193495","","5","669"
"193496","","5","9"
"193497","","5","8026"
"193498","","5","288"
"193499","","5","3678"
"193500","","5","288"
"193501","","5","288"
"193502","","5","288"
"193503","","5","288"
"193504","","5","288"
"193505","","5","288"
"193506","","5","288"
"193507","","5","288"
"193508","","5","288"
"193509","","5","6708"
"193510","","5","6708"
"193511","","5","6708"
"193512","","5","18"
"193513","","5","8053"
"193514","","5","8053"
"193515","","5","288"
"193516","","5","5731"
"193517","","5","7312"
"193518","","5","7311"
"193519","","5","4451"
"193520","","5","448"
"193521","","5","7748"
"193522","","5","682"
"193523","","5","3678"
"193524","","5","8463"
"193525","","5","8463"
"193526","","5","288"
"193527","","5","288"
"193528","","5","288"
"193529","","5","669"
"193530","","5","3678"
"193531","","5","682"
"193532","","5","9"
"193533","","5","9"
"193534","","5","9"
"193535","","5","7311"
"193536","","5","7311"
"193537","","5","7312"
"193538","","5","7312"
"193539","","5","7312"
"193540","","5","5731"
"193541","","5","7311"
"193542","","5","7311"
"193543","","5","7311"
"193544","","5","4451"
"193545","","5","6736"
"193546","","5","6394"
"193547","","5","3678"
"193548","","5","7311"
"193549","","5","9"
"193550","","5","9"
"193551","","5","9"
"193552","","5","8463"
"193553","","5","4451"
"193554","","5","669"
"193555","","5","7311"
"193556","","5","669"
"193557","","5","448"
"193558","","5","448"
"193559","","5","8464"
"193560","Prospector Soren's Maps","3","222"
"193561","Prospector Khrona's Notes","3","5851"
"193562","Icecrown - Nexus - Dragon Egg - Blue Dragon Egg 01","5","8465"
"193563","Icecrown - Nexus - Dragon Egg - Blue Dragon Egg 02","5","7784"
"193564","Doodad_Azjol_Platform_FX_01","0","8466"
"193565","Ymirheim Peak Skulls","8","7955"
"193566","VR_StandingLight_Snow_Blue","5","8470"
"193578","Chair","7","8204"
"193579","Cloak Dome (Aura Generator)","30","0"
"193580","Mord'rethar Plague Cauldron","8","5932"
"193581","Cloak Dome Doodad","5","8472"
"193582","Dome, Enter Dome Trap, Alliance","6","0"
"193583","Gnome Bucket Tools 01","5","1208"
"193584","Gnome Bucket Tools 02","5","1209"
"193585","Lunchbox Tools","5","318"
"193586","Gnome Maintenance Light 01","5","8473"
"193589","Temple of Invention Orb","5","8224"
"193590","TOI Sigil 1","5","8313"
"193591","TOI Sigil 2","5","8314"
"193592","TOI Sigil 3","5","8315"
"193593","TOI Sigil 4","5","8316"
"193594","TOI Sigil 5","5","8317"
"193595","TOI Forge","5","8474"
"193596","Mimir's Anvil (Small)","5","8218"
"193597","Dark Runed Chest","3","51"
"193598","Bonfire","8","7748"
"193599","Campfire","8","8062"
"193602","Meeting Stone","23","5492"
"193603","Cache of Eregos","3","51"
"193604","Dalaran Portal to Caverns of Time","22","8475"
"193605","Dalaran Portal to Caverns of Time","5","8475"
"193606","Fire","6","327"
"193607","Dome, Enter Dome Trap, Horde","6","0"
"193610","Underbelly Elixir","3","8447"
"193611","Activation Crystal","0","8527"
"193612","Barricade","5","8477"
"193613","Barricade","5","8478"
"193614","Barricade","5","8479"
"193615","Intro Activation Crystal","0","8527"
"193616","Meat Wagon Wheel","5","8480"
"193617","Meat Wagon Grill","5","8481"
"193618","Meat Wagon Roller","5","8482"
"193619","Meat Wagon Claw","5","8483"
"193620","Meat Wagon Body","5","8484"
"193621","Forge","8","7072"
"193622","Grimkor's Orb","8","4891"
"193624","Chair","7","8204"
"193625","Chair","7","8204"
"193626","Chair","7","8204"
"193627","Chair","7","8204"
"193628","Throne Room Cave In","0","2230"
"193629","Throne Room Cave In","0","2230"
"193630","Doodad_gnomestructuralspotlight05","5","2354"
"193631","Doodad_gnomehazardlightred09","5","5332"
"193632","Doodad_gnomehazardlightred10","5","5332"
"193633","Doodad_gnometable05","5","8485"
"193634","Doodad_gunshopbomb16","5","7656"
"193635","Doodad_gunshopbomb17","5","7656"
"193636","Doodad_gunshopbomb18","5","7656"
"193637","Doodad_crate03","5","113"
"193638","Doodad_gunshopdynamitebundle07","5","191"
"193639","Doodad_gunshopdynamitebundle08","5","191"
"193640","Doodad_deadminepowderkeg02","5","436"
"193641","Doodad_crate04","5","113"
"193642","Doodad_gunshopbomb19","5","7656"
"193643","Doodad_gunshopbomb20","5","7656"
"193644","Doodad_gunshopbomb21","5","7656"
"193645","Doodad_gunshopbomb22","5","7656"
"193646","Doodad_stormwindcrate06","5","31"
"193647","Doodad_stormwindcrate07","5","31"
"193648","Doodad_stormwindcrate08","5","31"
"193649","Doodad_gnomestructuralspotlight06","5","2354"
"193650","Doodad_gnomehazardlightred11","5","5332"
"193651","Doodad_gnomehazardlightred12","5","5332"
"193652","Doodad_thronerailing06","5","8635"
"193653","Doodad_thronerailing07","5","8635"
"193654","Doodad_gnometable06","5","8485"
"193655","Doodad_gunshopbomb23","5","7656"
"193656","Doodad_gunshopbomb24","5","7656"
"193657","Doodad_gnomestructuralspotlight07","5","2354"
"193658","Doodad_gnomehazardlightred13","5","5332"
"193659","Doodad_gnomehazardlightred14","5","5332"
"193660","Doodad_gnomehazardlightred15","5","5332"
"193661","Doodad_gnomestructuralspotlight08","5","2354"
"193662","Doodad_gnomehazardlightred16","5","5332"
"193663","Doodad_gnometable07","5","8485"
"193664","Doodad_gunshopbomb25","5","7656"
"193665","Doodad_gunshopbomb26","5","7656"
"193666","Doodad_gunshopbomb27","5","7656"
"193667","Doodad_gunshopmortarshell06","5","8487"
"193668","Doodad_g_gnometerminal02","5","2091"
"193669","Doodad_thronerailing08","5","8635"
"193670","Doodad_thronerailing09","5","8635"
"193671","Doodad_gnometable08","5","8485"
"193672","Doodad_gunshopmortarshell07","5","8487"
"193673","Doodad_gunshopmortarshell08","5","8487"
"193674","Doodad_g_hologrambasetanaris02","5","6428"
"193675","Doodad_battlefieldbanneralliancestatusbar2min02","5","6194"
"193676","Doodad_thronerailing10","5","8635"
"193677","Doodad_battlefieldbannerhorde_static_wall01","5","8257"
"193678","Doodad_vr_bm_wood_02","5","8488"
"193679","Doodad_orcshield01","5","8489"
"193680","Doodad_orccrate01","5","7635"
"193681","Doodad_orccrate02","5","7635"
"193682","Doodad_orccrate03","5","7635"
"193683","Doodad_orcspear01","5","8490"
"193684","Doodad_orcsleepmat01","5","8491"
"193685","Doodad_orcsleepmat02","5","8491"
"193686","Doodad_orcsleepmat03","5","8491"
"193687","Doodad_orcsleepmat04","5","8491"
"193688","Doodad_orccrate04","5","7635"
"193689","Doodad_orccrate05","5","7635"
"193690","Doodad_orccrate06","5","7635"
"193691","Doodad_battlefieldbannerhorde_static_wall02","5","8257"
"193692","Doodad_shield_pvphorde01","5","8492"
"193693","Doodad_hammer_pvphorde_a_01","5","8493"
"193694","Doodad_orccrate07","5","5531"
"193695","Doodad_orcaxe01","5","8494"
"193696","Doodad_stormwindcrate01","5","31"
"193697","Doodad_stormwindcrate02","5","31"
"193698","Doodad_barrel01","5","288"
"193699","Doodad_humansword01","5","670"
"193700","Doodad_gunshoppowderkegopen01","5","30"
"193701","Doodad_gnometable01","5","8485"
"193702","Doodad_gunshopbomb01","5","7656"
"193703","Doodad_gunshopbomb02","5","7656"
"193704","Doodad_gunshopbomb03","5","7656"
"193705","Doodad_gunshopmortarshell01","5","8487"
"193706","Doodad_gunshopmortarshell02","5","8487"
"193707","Doodad_thronerailing01","5","8635"
"193708","Doodad_dalaran_helm_deepdivehelm_space01","5","8495"
"193709","Doodad_gnomestructuralspotlight01","5","2354"
"193710","Doodad_gnomehazardlightred01","5","5332"
"193711","Doodad_gnomehazardlightred02","5","5332"
"193712","Doodad_gunshopdynamitebundle01","5","191"
"193713","Doodad_deadminepowderkeg01","5","436"
"193714","Doodad_crate01","5","113"
"193715","Doodad_gunshopbomb04","5","7656"
"193716","Doodad_gunshopbomb05","5","7656"
"193717","Doodad_gunshopbomb06","5","7656"
"193718","Doodad_gunshopbomb07","5","7656"
"193719","Doodad_gunshopdynamite01","5","423"
"193720","Doodad_thronerailing02","5","8635"
"193721","Doodad_gnometable02","5","8485"
"193722","Doodad_gunshopbomb08","5","7656"
"193723","Doodad_gunshopbomb09","5","7656"
"193724","Doodad_gunshopbomb10","5","7656"
"193725","Doodad_gunshopbomb11","5","7656"
"193726","Doodad_gunshopbomb12","5","7656"
"193727","Doodad_gnomehazardlightred03","5","5332"
"193728","Doodad_gnomestructuralspotlight02","5","2354"
"193729","Doodad_gnomehazardlightred04","5","5332"
"193730","Doodad_gunshopdynamitebundle02","5","191"
"193731","Doodad_gunshopdynamitebundle03","5","191"
"193732","Doodad_gunshopdynamitebundle04","5","191"
"193733","Doodad_crate02","5","113"
"193734","Doodad_gunshopdynamitebundle05","5","191"
"193735","Doodad_gunshopdynamitebundle06","5","191"
"193736","Doodad_thronerailing03","5","8635"
"193737","Doodad_gnometable03","5","8485"
"193738","Doodad_gunshopmortarshell03","5","8487"
"193739","Doodad_gunshopmortarshell04","5","8487"
"193740","Doodad_gunshopmortarshell05","5","8487"
"193741","Doodad_gnomestructuralspotlight03","5","2354"
"193742","Doodad_gnomehazardlightred05","5","5332"
"193743","Doodad_gnomehazardlightred06","5","5332"
"193744","Doodad_gnomestructuralspotlight04","5","2354"
"193745","Doodad_gnomehazardlightred07","5","5332"
"193746","Doodad_gnomehazardlightred08","5","5332"
"193747","Doodad_oildrum01","5","6904"
"193748","Doodad_oildrum02","5","6904"
"193749","Doodad_oildrum03","5","6904"
"193750","Doodad_gnometable04","5","8485"
"193751","Doodad_gunshopbomb13","5","7656"
"193752","Doodad_gunshopbomb14","5","7656"
"193753","Doodad_gunshopbomb15","5","7656"
"193754","Doodad_g_gnometerminal01","5","2091"
"193755","Doodad_thronerailing04","5","8635"
"193756","Doodad_g_hologrambasetanaris01","5","6428"
"193757","Doodad_battlefieldbanneralliancestatusbar2min01","5","6194"
"193758","Doodad_thronerailing05","5","8635"
"193759","Doodad_stormwindcrate03","5","31"
"193760","Doodad_stormwindcrate04","5","31"
"193761","Doodad_stormwindcrate05","5","31"
"193762","Doodad_battlefieldbanneralliance_static_wall01","5","8256"
"193763","Doodad_vr_bm_wood_01","5","8488"
"193764","Doodad_battlefieldbanneralliance_static_wall02","5","8256"
"193765","Doodad_bow_crossbow_pvpalliance_a_01","5","8496"
"193766","Doodad_shield_pvpalliance01","5","8416"
"193767","Shard of Horror","3","8122"
"193768","Chulo the Mad's Totem","8","7249"
"193769","Gawanil's Totem","8","8497"
"193770","Kutube'sa's Totem","8","8498"
"193771","Freezing Trap","6","3071"
"193772","Portal to Wintergrasp","22","8506"
"193781","Cooking Table","5","331"
"193782","Chair","7","8095"
"193783","Chair","7","8095"
"193784","Bench","7","8096"
"193785","Bench","7","8096"
"193786","Bench","7","8096"
"193787","Chair","7","8095"
"193788","Cultist's Cauldron","8","7841"
"193789","Broken Scourge Meatwagon","5","8414"
"193790","Broken Scourge Wagon","5","8415"
"193791","Mailbox","19","2690"
"193792","Shard of Despair","3","8122"
"193793","Shard of Suffering","3","8122"
"193794","Frozen Heart","5","6395"
"193795","","5","8502"
"193796","","5","8502"
"193797","","5","8001"
"193798","","5","8001"
"193799","","5","7211"
"193800","","5","7748"
"193801","","5","7211"
"193802","","5","8001"
"193803","","5","8002"
"193804","","5","3678"
"193805","","5","3678"
"193806","","5","288"
"193807","","5","288"
"193808","","5","288"
"193809","","5","6394"
"193810","","5","8450"
"193811","","5","8450"
"193812","","5","6394"
"193813","","5","682"
"193814","","5","288"
"193815","","5","288"
"193816","","5","18"
"193817","","5","8053"
"193818","","5","6708"
"193819","","5","6708"
"193820","","5","682"
"193821","","5","682"
"193822","","5","18"
"193823","","5","288"
"193824","","5","288"
"193825","","5","4872"
"193826","","5","669"
"193827","","5","669"
"193828","","5","682"
"193829","","5","669"
"193830","","5","288"
"193831","","5","288"
"193832","","5","288"
"193833","","5","8463"
"193834","","5","8463"
"193835","","5","18"
"193836","","5","18"
"193837","","5","669"
"193838","","5","6708"
"193839","","5","6708"
"193840","","5","682"
"193841","","5","288"
"193842","","5","288"
"193843","","5","288"
"193844","","5","288"
"193845","","5","288"
"193846","","5","8458"
"193847","","5","8457"
"193848","","5","8457"
"193849","","5","8458"
"193850","","5","8458"
"193851","","5","7829"
"193852","","5","8400"
"193853","","5","8463"
"193854","","5","682"
"193855","","5","682"
"193856","","5","3678"
"193857","","5","8463"
"193858","","5","6394"
"193859","","5","9"
"193860","","5","9"
"193861","","5","9"
"193862","","5","5731"
"193863","","5","8026"
"193864","","5","8026"
"193865","","5","8026"
"193866","","5","9"
"193867","","5","9"
"193868","","5","6736"
"193869","","5","6736"
"193870","","5","669"
"193871","","5","7312"
"193872","","5","7312"
"193873","","5","4451"
"193874","","5","7311"
"193875","","5","7311"
"193876","","5","7312"
"193877","","5","669"
"193878","","5","3678"
"193879","","5","6736"
"193880","","5","8026"
"193881","","5","9"
"193882","","5","682"
"193883","","5","8464"
"193884","","5","682"
"193885","","5","682"
"193886","","5","8026"
"193887","","5","9"
"193888","","5","9"
"193889","","5","5731"
"193890","","5","9"
"193891","","5","669"
"193892","","5","7311"
"193893","","5","7311"
"193894","","5","7312"
"193895","","5","669"
"193896","Bench","7","603"
"193897","Bench","7","603"
"193898","Bench","7","603"
"193899","Bench","7","603"
"193900","Bench","7","603"
"193901","Bench","7","603"
"193902","Bench","7","603"
"193903","Bench","7","603"
"193904","Well","35","8503"
"193905","Alexstrasza's Gift","3","8513"
"193906","Sjonnir Console","0","8177"
"193907","Tribunal Control Console","1","8504"
"193908","Exit Portal","10","1327"
"193909","Stool","7","8205"
"193910","Stool","7","8205"
"193911","Stool","7","8205"
"193912","Stool","7","8205"
"193913","Stool","7","8205"
"193914","Stool","7","8205"
"193915","Stool","7","8205"
"193916","Stool","7","8205"
"193917","Stool","7","8205"
"193918","Stool","7","8205"
"193919","Stool","7","8205"
"193920","Stool","7","8205"
"193921","Stool","7","8205"
"193922","Stool","7","8205"
"193923","Stool","7","8205"
"193924","Stool","7","8205"
"193925","Stool","7","8205"
"193926","Stool","7","8205"
"193927","Stool","7","8205"
"193928","Stool","7","8205"
"193929","Stool","7","8205"
"193930","Stool","7","8205"
"193931","Stool","7","8205"
"193932","Stool","7","8205"
"193933","Stool","7","8205"
"193934","Stool","7","8205"
"193935","Stool","7","8205"
"193936","Stool","7","8205"
"193937","Wintergrasp Horde Guard Post","21","327"
"193938","Wintergrasp Alliance Guard Post","21","327"
"193939","Summoning Stone","22","7786"
"193940","","5","7933"
"193941","Escape Portal","22","8046"
"193942","Archmage Antonidas","9","8507"
"193943","Alumeth's Skull","3","8508"
"193944","Alumeth's Heart","3","8508"
"193945","Alumeth's Scepter","3","8508"
"193946","Alumeth's Robes","3","8508"
"193947","Alumeth's Summoning Stone","8","5932"
"193948","Portal to Orgrimmar","22","4395"
"193949","Chair","7","8509"
"193950","Chair","7","8509"
"193951","Chair","7","8510"
"193952","Surface Portal","22","1327"
"193953","Saronite Deposit","3","7804"
"193954","Rich Saronite Deposit","3","7804"
"193955","Portal to Undercity","22","4398"
"193956","Portal to Stormwind","5","4396"
"193957","Dalaran Shop Keeper Trap","6","2770"
"193958","The Focusing Iris","10","7800"
"193960","The Focusing Iris","10","7800"
"193961","Frozen Bones","5","8512"
"193962","Croc Trap","6","0"
"193963","Toy Train Set","6","8529"
"193964","Aged Dalaran Sharp Wheel","22","8535"
"193965","Dalaran Swiss Wheel","22","8536"
"193966","Fresh Dalaran Bread","22","8534"
"193967","Alexstrasza's Gift","3","8513"
"193968","Bottle of Dalaran Red","22","8532"
"193969","Bottle of Dalaran White","22","8533"
"193970","Bottle of Aged Dalaran Red","22","8532"
"193971","Cask of Dalaran White","22","8530"
"193972","Mailbox","19","1947"
"193973","Cask of Dalaran Red","22","8531"
"193974","Ulduar Camp Guard Guard Post","21","327"
"193975","Cask of Aged Dalaran Red","22","8531"
"193977","Bottle of Peaked Dalaran Red","22","8532"
"193978","Cask of Peaked Dalaran Red","22","8531"
"193980","Bloodstained Stone","22","8514"
"193981","Lexicon of Power","8","8520"
"193982","Cloak Dome (Aura Generator 2)","30","0"
"193983","Horde Banner","5","8257"
"193984","Alliance Banner","5","8256"
"193985","Hammer","5","8403"
"193986","Gravestone","5","8255"
"193987","Unidentified Remains","5","2951"
"193988","Twilight Portal","10","1327"
"193989","Normal Portal","10","1327"
"193990","Intravenous Healing Potion","22","8537"
"193991","Altar of the Ebon Depths","8","7786"
"193993","Corpse of the Fallen Worg Spell Focus","8","2770"
"193994","","33","8523"
